"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2017,32,4,4,1629789,0.245430543462988
2017,32,12,3,1629789,0.184072907597241
2017,32,9,7,1629789,0.429503451060229
2017,32,5,7,1629789,0.429503451060229
2017,32,0,67,1629789,4.11096160300505
2017,32,11,4,1629789,0.245430543462988
2017,32,1,7,1629789,0.429503451060229
2017,32,10,7,1629789,0.429503451060229
2017,32,3,4,1629789,0.245430543462988
2017,32,2,6,1629789,0.368145815194482
2017,32,7,5,1629789,0.306788179328735
2017,32,6,5,1629789,0.306788179328735
2017,4,0,6,950458,0.631274606558101
2017,4,10,0,950458,0
2017,4,12,1,950458,0.10521243442635
2017,4,1,2,950458,0.2104248688527
2017,4,5,0,950458,0
2017,4,4,0,950458,0
2017,4,11,1,950458,0.10521243442635
2017,4,9,1,950458,0.10521243442635
2017,4,3,0,950458,0
2017,4,8,0,950458,0
2017,4,7,0,950458,0
2017,4,2,0,950458,0
2017,4,6,1,950458,0.10521243442635
2017,5,8,0,3087852,0
2017,5,3,1,3087852,0.0323849718185975
2017,5,6,2,3087852,0.064769943637195
2017,5,2,0,3087852,0
2017,5,12,1,3087852,0.0323849718185975
2017,5,0,13,3087852,0.421004633641768
2017,5,9,2,3087852,0.064769943637195
2017,5,7,1,3087852,0.0323849718185975
2017,5,5,2,3087852,0.064769943637195
2017,5,4,0,3087852,0
2017,5,1,1,3087852,0.0323849718185975
2017,5,11,2,3087852,0.064769943637195
2017,5,10,1,3087852,0.0323849718185975
2017,6,12,0,747603,0
2017,6,4,1,747603,0.133760832955459
2017,6,3,0,747603,0
2017,6,0,4,747603,0.535043331821836
2017,6,5,0,747603,0
2017,6,11,0,747603,0
2017,6,10,0,747603,0
2017,6,2,0,747603,0
2017,6,6,0,747603,0
2017,6,9,0,747603,0
2017,6,1,0,747603,0
2017,6,8,0,747603,0
2017,6,7,3,747603,0.401282498866377
2017,7,3,0,5479352,0
2017,7,4,2,5479352,0.0365006665021703
2017,7,5,2,5479352,0.0365006665021703
2017,7,12,4,5479352,0.0730013330043407
2017,7,0,21,5479352,0.383256998272788
2017,7,7,1,5479352,0.0182503332510852
2017,7,10,1,5479352,0.0182503332510852
2017,7,8,1,5479352,0.0182503332510852
2017,7,1,4,5479352,0.0730013330043407
2017,7,6,2,5479352,0.0365006665021703
2017,7,2,1,5479352,0.0182503332510852
2017,7,11,1,5479352,0.0182503332510852
2017,7,9,2,5479352,0.0365006665021703
2017,8,5,0,3689398,0
2017,8,12,1,3689398,0.0271046929607486
2017,8,4,0,3689398,0
2017,8,8,3,3689398,0.0813140788822458
2017,8,10,2,3689398,0.0542093859214972
2017,8,11,2,3689398,0.0542093859214972
2017,8,6,2,3689398,0.0542093859214972
2017,8,3,0,3689398,0
2017,8,2,0,3689398,0
2017,8,0,15,3689398,0.406570394411229
2017,8,9,4,3689398,0.108418771842994
2017,8,1,0,3689398,0
2017,8,7,1,3689398,0.0271046929607486
2017,9,8,5,9049086,0.0552541991533731
2017,9,3,4,9049086,0.0442033593226984
2017,9,1,1,9049086,0.0110508398306746
2017,9,4,4,9049086,0.0442033593226984
2017,9,2,4,9049086,0.0442033593226984
2017,9,9,3,9049086,0.0331525194920238
2017,9,12,2,9049086,0.0221016796613492
2017,9,5,4,9049086,0.0442033593226984
2017,9,10,2,9049086,0.0221016796613492
2017,9,0,40,9049086,0.442033593226984
2017,9,7,5,9049086,0.0552541991533731
2017,9,6,4,9049086,0.0442033593226984
2017,9,11,2,9049086,0.0221016796613492
2018,0,3,112,125327797,0.0893656496650938
2018,0,0,1330,125327797,1.06121708977299
2018,0,10,117,125327797,0.0933551875965713
2018,0,5,103,125327797,0.0821844813884345
2018,0,4,110,125327797,0.0877698344925029
2018,0,12,143,125327797,0.114100784840254
2018,0,8,95,125327797,0.0758012206980707
2018,0,1,115,125327797,0.0917593724239803
2018,0,11,101,125327797,0.0805886662158436
2018,0,9,109,125327797,0.0869719269062074
2018,0,2,96,125327797,0.0765991282843662
2018,0,6,113,125327797,0.0901635572513893
2018,0,7,116,125327797,0.0925572800102758
2018,1,11,1,1395794,0.0716438099031806
2018,1,4,0,1395794,0
2018,1,3,0,1395794,0
2018,1,0,10,1395794,0.716438099031806
2018,1,9,1,1395794,0.0716438099031806
2018,1,5,1,1395794,0.0716438099031806
2018,1,12,3,1395794,0.214931429709542
2018,1,10,3,1395794,0.214931429709542
2018,1,8,0,1395794,0
2018,1,1,0,1395794,0
2018,1,6,1,1395794,0.0716438099031806
2018,1,2,0,1395794,0
2018,1,7,0,1395794,0
2018,10,11,0,1836460,0
2018,10,6,0,1836460,0
2018,10,3,1,1836460,0.0544525881315139
2018,10,7,0,1836460,0
2018,10,4,2,1836460,0.108905176263028
2018,10,12,0,1836460,0
2018,10,2,0,1836460,0
2018,10,0,6,1836460,0.326715528789083
2018,10,9,1,1836460,0.0544525881315139
2018,10,5,0,1836460,0
2018,10,10,0,1836460,0
2018,10,1,0,1836460,0
2018,10,8,2,1836460,0.108905176263028
2018,11,12,0,6117205,0
2018,11,4,1,6117205,0.0163473350983006
2018,11,3,0,6117205,0
2018,11,10,0,6117205,0
2018,11,11,0,6117205,0
2018,11,9,1,6117205,0.0163473350983006
2018,11,5,1,6117205,0.0163473350983006
2018,11,8,1,6117205,0.0163473350983006
2018,11,1,0,6117205,0
2018,11,7,0,6117205,0
2018,11,6,0,6117205,0
2018,11,2,0,6117205,0
2018,11,0,4,6117205,0.0653893403932024
2018,12,11,5,3629733,0.137751178943465
2018,12,10,6,3629733,0.165301414732158
2018,12,4,3,3629733,0.082650707366079
2018,12,5,4,3629733,0.110200943154772
2018,12,7,2,3629733,0.055100471577386
2018,12,2,3,3629733,0.082650707366079
2018,12,9,6,3629733,0.165301414732158
2018,12,12,4,3629733,0.110200943154772
2018,12,8,7,3629733,0.192851650520851
2018,12,6,6,3629733,0.165301414732158
2018,12,0,57,3629733,1.5703634399555
2018,12,3,4,3629733,0.110200943154772
2018,12,1,7,3629733,0.192851650520851
2018,13,2,1,3014258,0.0331756604776366
2018,13,7,1,3014258,0.0331756604776366
2018,13,9,0,3014258,0
2018,13,4,2,3014258,0.0663513209552732
2018,13,3,3,3014258,0.0995269814329099
2018,13,0,21,3014258,0.696688870030369
2018,13,11,3,3014258,0.0995269814329099
2018,13,8,0,3014258,0
2018,13,5,3,3014258,0.0995269814329099
2018,13,1,4,3014258,0.132702641910546
2018,13,6,1,3014258,0.0331756604776366
